"timestamp","value"
1753550995910,424
1753550995494,416
1753550995082,412
1753550994666,416
1753550994246,420
1753550993834,412
1753550993418,416
1753550992998,420
1753550992582,416
1753550992174,408
1753550991754,420
1753550991342,412
1753550990930,412
1753550990518,412
1753550990102,416
1753550989678,424
1753550989274,404
1753550988862,412
1753550988442,420
1753550988030,412
1753550987610,420
1753550987194,416
1753550986774,420
1753550986358,416
1753550985942,416
1753550985518,424
1753550985102,416
1753550984686,416
1753550984262,424
1753550983846,416
1753550983430,416
1753550983006,424
1753550982590,416
1753550982174,416
1753550981754,420
1753550981330,424
1753550980914,416
1753550980494,420
1753550980070,424
1753550979650,420
1753550979230,420
1753550978810,420
1753550978382,428
1753550977966,416
1753550977538,428
1753550977114,424
1753550976698,416
1753550976282,416
1753550975858,424
1753550975438,420
1753550975030,408
1753550974618,412
1753550974214,404
1753550973794,420
1753550973382,412
1753550972966,416
1753550972554,412
1753550972138,416
1753550971718,420
1753550971310,408
1753550970894,416
1753550970474,420
1753550970058,416
1753550969650,408
1753550969226,424
1753550968810,416
1753550968394,416
1753550967982,412
1753550967558,424
1753550967142,416
1753550966726,416
1753550966310,416
1753550965898,412
1753550965478,420
1753550965054,424
1753550964302,408
1753550963882,420
1753550963466,416
1753550963050,416
1753550962642,408
1753550962218,424
1753550961806,412
1753550961390,416
1753550960978,412
1753550960554,424
1753550960142,412
1753550959726,416
1753550959306,420
1753550958890,416
1753550958466,424
1753550958054,412
1753550957634,420
1753550957218,416
1753550956798,420
1753550956382,416
1753550955962,420
1753550955542,420
1753550955126,416
1753550954702,424
1753550954294,408
1753550953874,420
1753550952908,416
1753550952500,408
1753550952080,420
1753550951664,416
1753550951248,416
1753550950840,408
1753550950420,420
1753550950000,420
1753550949588,412
1753550949176,412
1753550948760,416
1753550948336,424
1753550947924,412
1753550947500,424
1753550947080,420
1753550946668,412
1753550946248,420
1753550945828,420
1753550945412,416
1753550944988,424
1753550944564,424
1753550944148,416
1753550943728,420
1753550943304,424
1753550942884,420
1753550942464,420
1753550942040,424
1753550941620,420
1753550941204,416
1753550940780,424
1753550940360,420
1753550939940,420
1753550939516,424
1753550939088,428
1753550938668,420
1753550938248,420
1753550937820,428
1753550937396,424
1753550936980,416
1753550936552,428
1753550936128,424
1753550935708,420
1753550935292,416
1753550934864,428
1753550934444,420
1753550934028,416
1753550933608,420
1753550933184,424
1753550932768,416
1753550932352,416
1753550931928,424
1753550931512,416
1753550931092,420
1753550930668,424
1753550930248,420
1753550929832,416
1753550929412,420
1753550928988,424
1753550928576,412
1753550928156,420
1753550927732,424
1753550927316,416
1753550926904,412
1753550926476,428
1753550926056,420
1753550925644,412
1753550925228,416
1753550924804,424
1753550924384,420
1753550923976,408
1753550923552,424
1753550923132,420
1753550922716,416
1753550922304,412
1753550921880,424
1753550921464,416
1753550921056,408
1753550920636,420
1753550920220,416
1753550919808,412
1753550919404,404
1753550918984,420
1753550918572,412
1753550918160,412
1753550917756,404
1753550917336,420
1753550916920,416
1753550916516,404
1753550916100,416
1753550915684,416
1753550915268,416
1753550914856,412
1753550914444,412
1753550914024,420
1753550913608,416
1753550913196,412
1753550912776,420
1753550912352,424
1753550911944,408
1753550911524,420
1753550911104,420
1753550910688,416
1753550910276,412
1753550909856,420
1753550909436,420
1753550909020,416
1753550908608,412
1753550908188,420
1753550907764,424
1753550907352,412
1753550906936,416
1753550906512,424
1753550906092,420
1753550905676,416
1753550904906,428
1753550904494,412
1753550904070,424
1753550903646,424
1753550903226,420
1753550902810,416
1753550902382,428
1753550901958,424
1753550901542,416
1753550901114,428
1753550900686,428
1753550900270,416
1753550899850,420
1753550899418,432
1753550898998,420
1753550898578,420
1753550898150,428
1753550897718,432
1753550897302,416
1753550896878,424
1753550896442,436
1753550896026,416
1753550895602,424
1753550895170,432
1753550894750,420
1753550894330,420
1753550893894,436
1753550893474,420
1753550893054,420
1753550892622,432
1753550892194,428
1753550891774,420
1753550891346,428
1753550890914,432
1753550890494,420
1753550890066,428
1753550889634,432
1753550889210,424
1753550888782,428
1753550888350,432
1753550887926,424
1753550887502,424
1753550887074,428
1753550886650,424
1753550886230,420
1753550885798,432
1753550885129,420
1753550884701,428
1753550884269,432
1753550883849,420
1753550883425,424
1753550882997,428
1753550882569,428
1753550882149,420
1753550881717,432
1753550881289,428
1753550880873,416
1753550880453,420
1753550880029,424
1753550879609,420
1753550879197,412
1753550878785,412
1753550878377,408
1753550877961,416
1753550877541,420
1753550877129,412
1753550876721,408
1753550876305,416
1753550875893,412
1753550875489,404
1753550875073,416
1753550874657,416
1753550874245,412
1753550873833,412
1753550873421,412
1753550873005,416
1753550872597,408
1753550872189,408
1753550871777,412
1753550871361,416
1753550870945,416
1753550870541,404
1753550870125,416
1753550869709,416
1753550869301,408
1753550868889,412
1753550868469,420
1753550868061,408
1753550867649,412
1753550867229,420
1753550866813,416
1753550866405,408
1753550865993,412
1753550865573,420
1753550865161,412
1753550864753,408
1753550864341,412
1753550863925,416
1753550863513,412
1753550863105,408
1753550862685,420
1753550862273,412
1753550861869,404
1753550861453,416
1753550861037,416
1753550860629,408
1753550860221,408
1753550859679,420
1753550859267,412
1753550858863,404
1753550858443,420
1753550858023,420
1753550857619,404
1753550857199,420
1753550856779,420
1753550856371,408
1753550855955,416
1753550855535,420
1753550855123,412
1753550854711,412
1753550854291,420
1753550853871,420
1753550853459,412
1753550853043,416
1753550852623,420
1753550852207,416
1753550851795,412
1753550851375,420
1753550850951,424
1753550850539,412
1753550850127,412
1753550849707,420
1753550849291,416
1753550848879,412
1753550848459,420
1753550848043,416
1753550847631,412
1753550847219,412
1753550846799,420
1753550846383,416
1753550845975,408
1753550845567,408
1753550845147,420
1753550844735,412
1753550844331,404
1753550843919,412
1753550843507,412
1753550843095,412
1753550842691,404
1753550842279,412
1753550841867,412
1753550841463,404
1753550841059,404
1753550840643,416
1753550840235,408
1753550839827,408
1753550839423,404
1753550839007,416
1753550838599,408
1753550838195,404
1753550837787,408
1753550837371,416
1753550836971,400
1753550836563,408
1753550836147,416
1753550835735,412
1753550835331,404
1753550834923,408
1753550834507,416
1753550834099,408
1753550833695,404
1753550833283,412
1753550832871,412
1753550832463,408
1753550832059,404
1753550831643,416
1753550831235,408
1753550830831,404
1753550830419,412
1753550830007,412
1753550829603,404
1753550829195,408
1753550828783,412
1753550828387,396
1753550827975,412
1753550827567,408
1753550827163,404
1753550826759,404
1753550826363,396
1753550825967,396
1753550825563,404
1753550825155,408
1753550824755,400
1753550824359,396
1753550823959,400
1753550823555,404
1753550823151,404
1753550822755,396
1753550822347,408
1753550821939,408
1753550821543,396
1753550821139,404
1753550820735,404
1753550820331,404
1753550819935,396
1753550819527,408
1753550819123,404
1753550818723,400
1753550818323,400
1753550817919,404
1753550817515,404
1753550817115,400
1753550816715,400
1753550816307,408
1753550815907,400
1753550815511,396
1753550815107,404
1753550814699,408
1753550814303,396
1753550813907,396
1753550813499,408
1753550813095,404
1753550812699,396
1753550812299,400
1753550811895,404
1753550811491,404
1753550811095,396
1753550810695,400
1753550810291,404
1753550809891,400
1753550809495,396
1753550809091,404
1753550808687,404
1753550808287,400
1753550807887,400
1753550807475,412
1753550807071,404
1753550806671,400
1753550806267,404
1753550805863,404
1753550805459,404
1753550805059,400
1753550804655,404
1753550804247,408
1753550803843,404
1753550803443,400
1753550803043,400
1753550802635,408
1753550802227,408
1753550801827,400
1753550801423,404
1753550801019,404
1753550800611,408
1753550800215,396
1753550799591,408
1753550799187,404
1753550798783,404
1753550798387,396
1753550797983,404
1753550797575,408
1753550797175,400
1753550796775,400
1753550796371,404
1753550795963,408
1753550795563,400
1753550795159,404
1753550794751,408
1753550794347,404
1753550793943,404
1753550793535,408
1753550793127,408
1753550792727,400
1753550792319,408
1753550791911,408
1753550791507,404
1753550791107,400
1753550790695,412
1753550790291,404
1753550789887,404
1753550789483,404
1753550789075,408
1753550788667,408
1753550788267,400
1753550787859,408
1753550787451,408
1753550787051,400
1753550786647,404
1753550786239,408
1753550785835,404
1753550785435,400
1753550785031,404
1753550784619,412
1753550784215,404
1753550783815,400
1753550783411,404
1753550782999,412
1753550782595,404
1753550782191,404
1753550781795,396
1753550781383,412
1753550780971,412
1753550780567,404
1753550780163,404
1753550779751,412
1753550779343,408
